REVIEW_ID,PRODUCT_ID,CUSTOMER_ID,PLATFORM,RATING,TITLE,REVIEW_TEXT,REVIEW_URL,HELPFUL_VOTES,NOT_HELPFUL_VOTES,VERIFIED_PURCHASE,REVIEWER_SKIN_TONE,REVIEWER_SKIN_TYPE,REVIEWER_UNDERTONE,REVIEWER_AGE_RANGE,IS_APPROVED,MODERATION_STATUS,CREATED_AT,UPDATED_AT
ebaccea0-6931-4921-b299-a129c5034703,9879d086-7df0-4bc9-81b5-d6aae031f514,001b753b-f466-43da-bf18-74fc27914a05,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/d1c368c2,10,1,True,Deep,Normal,Cool,35-44,True,approved,2026-03-09 00:00:00,
4d8425be-c549-428c-840d-6a72a50e70f9,3823f609-27d3-4a2a-9bab-c94fbdf4e6f7,0d76b96a-ad5c-43e1-bd21-c7e25b05773e,app,4,Good everyday product,"This has become my go-to for daily use. Easy to apply, nice finish, and good staying power. The price point is reasonable for the quality you get.",https://agentcommerce.com/reviews/23bbad3b,14,3,False,Light,Combination,Cool,35-44,True,approved,2026-01-15 00:00:00,
cbb34582-8879-41ee-8b11-a00b9062a33c,03f0a67b-4448-4615-ad01-4f4a02e37f75,540979d6-09a2-4afa-8289-393ab49e7f5b,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/4c16afb9,12,3,False,Light,Combination,Cool,35-44,True,approved,2025-12-13 00:00:00,
6b0c0a19-e76f-4b45-a09e-00c93859cad1,d46f5c19-eeff-48e2-8ebe-a8a496f2cc7d,ae084a0f-5532-48a3-ac8a-2ff477507290,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/b331f9a7,22,5,False,Medium,Normal,Neutral,35-44,True,approved,2026-01-21 00:00:00,
73945f46-7ec3-4606-9719-819152e6fdd9,9377772e-8377-436a-953e-5b63817d7fac,af9c8710-8225-429f-9fe2-764ac830fa48,app,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/c5097368,46,0,False,Medium,Combination,Cool,35-44,True,approved,2026-02-27 00:00:00,
f5cb7639-a4b5-4b2c-9dfa-793867e933b1,c50d7349-cbd5-40f1-be73-b16fd0399d0c,feae3c02-0cff-4289-8d57-696f5d89aec8,app,5,Game changer for my routine,"This has completely transformed my makeup routine. Application is smooth, the finish is beautiful, and it does not irritate my sensitive skin at all. Five stars is not enough!",https://agentcommerce.com/reviews/3acc12bd,46,5,True,Light,Dry,Warm,35-44,True,approved,2026-03-12 00:00:00,
781f3cda-36d7-4feb-b3bc-40f735afd7cd,5bd3b402-340d-494d-813e-ea7a155d8500,b3042f32-3c54-431d-b257-fd694d8836c4,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/6ab21637,40,4,False,Fair,Oily,Warm,35-44,True,approved,2026-01-06 00:00:00,
a9aebc12-bc8a-455d-9a03-891b48b51f78,74c49bf0-a916-4eea-b568-b350889f1b2d,5efe57fd-0bb6-4233-9569-285d8c65bb44,app,5,Best purchase ever,Worth every penny! The quality is exceptional and you can tell this is a premium product. It works perfectly with my skin type and the color payoff is incredible. Will definitely repurchase.,https://agentcommerce.com/reviews/e5d2232e,33,4,False,Fair,Oily,Warm,35-44,True,approved,2025-10-06 00:00:00,
4e430279-60d5-4d19-897b-09c9ed56c5a1,9da4e6bc-a6fc-4a52-9e50-20ba23b1ca9d,d179ea5f-c697-44ef-a406-fbe2ef1d7e37,app,4,Good everyday product,"This has become my go-to for daily use. Easy to apply, nice finish, and good staying power. The price point is reasonable for the quality you get.",https://agentcommerce.com/reviews/bb46207b,32,1,False,Fair,Normal,Neutral,35-44,True,approved,2025-10-22 00:00:00,
65d04755-c8e7-4f2d-9ccf-ec41b3dc12b9,6830b924-1d41-4b9b-b222-b0c78dc18484,5f3c24af-22d6-4fa5-87d1-630e5158dd9f,app,5,Game changer for my routine,"This has completely transformed my makeup routine. Application is smooth, the finish is beautiful, and it does not irritate my sensitive skin at all. Five stars is not enough!",https://agentcommerce.com/reviews/845c7496,41,0,True,Deep,Dry,Warm,35-44,True,approved,2026-03-17 00:00:00,
43fbfea4-5295-450c-8260-77a81a8c0ff1,b1c0d2a0-fea4-4768-8762-da8bc4c7fe65,0f963a4e-1dbf-47d2-a3ae-7735cb3cbca1,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/a0c8748c,7,3,False,Light,Combination,Cool,35-44,True,approved,2025-11-14 00:00:00,
1c597873-c769-4b88-baa5-550f0897b673,3825de4a-aa20-4d1c-a34e-f17265e9fed5,208b56e4-d81e-48a5-83e1-71fcae935034,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/96f989c4,19,5,True,Light,Normal,Neutral,35-44,True,approved,2026-02-17 00:00:00,
af1e783b-8422-44f2-9402-78d376086924,f09825a2-73b6-4469-9d60-783990e1bcef,6f113558-159f-4068-8089-38d7cf7df04b,app,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/4ec2b11d,16,2,True,Light,Dry,Warm,35-44,True,approved,2025-10-29 00:00:00,
26a54610-fb4f-4a72-95cf-a0aee42ed96a,f09825a2-73b6-4469-9d60-783990e1bcef,6f113558-159f-4068-8089-38d7cf7df04b,app,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/98a4c5b2,7,0,False,Light,Combination,Cool,35-44,True,approved,2026-02-28 00:00:00,
81e3bdaa-0f53-41b0-a145-adc025be04ce,bd4b28e9-a185-46d8-a177-fcfb0899cf02,39e95fac-7ee9-42c8-a2dc-a6d74ad5587c,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/252e32ac,29,4,False,Deep,Normal,Cool,35-44,True,approved,2025-12-27 00:00:00,
017e3d45-e1e8-4415-a236-51e4750c27d5,1f9a1e07-2fbd-4226-b8f6-feb462e414e9,4ab73829-12b5-4b19-bf77-d8e146c777b1,app,4,Good everyday product,"This has become my go-to for daily use. Easy to apply, nice finish, and good staying power. The price point is reasonable for the quality you get.",https://agentcommerce.com/reviews/853280be,34,1,True,Medium,Normal,Neutral,35-44,True,approved,2026-01-14 00:00:00,
b69d08a6-a1b8-42b3-81d6-30306a10d0f9,63dc61f7-4e9b-488e-8936-b5a6aee6f3a0,f97db36f-e64b-4bcd-9fe8-e68b3a9eb44a,app,5,Best purchase ever,Worth every penny! The quality is exceptional and you can tell this is a premium product. It works perfectly with my skin type and the color payoff is incredible. Will definitely repurchase.,https://agentcommerce.com/reviews/ab40c5ae,36,1,False,Light,Dry,Warm,35-44,True,approved,2025-10-17 00:00:00,
33959ac2-a0f4-4ab8-8ba7-bf2e7d1984be,5aa6e99a-c1e7-4ca7-af10-52346ec0f584,0c6e1dc4-fefc-480b-8190-ed1caf3856ba,app,4,Good everyday product,"This has become my go-to for daily use. Easy to apply, nice finish, and good staying power. The price point is reasonable for the quality you get.",https://agentcommerce.com/reviews/6e3293b4,8,0,False,Deep,Oily,Neutral,35-44,True,approved,2026-02-02 00:00:00,
d15bbe6e-480e-4fe2-b03c-97d8d309ee33,d9d92dc2-c07b-4221-b10f-8f9cbd761359,7126bf11-2d1a-4207-aca8-df72a4d809de,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/5b3b184c,37,4,True,Medium-Tan,Normal,Warm,35-44,True,approved,2025-11-01 00:00:00,
a537952a-3a87-45e5-90da-a06e839da1ee,2bbbd5a9-9ee4-4b72-a48e-58117e86ac42,23d1a7d6-4317-46a0-b02a-1f91743b233c,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/4304ae5f,16,0,True,Light,Normal,Neutral,35-44,True,approved,2025-11-16 00:00:00,
07291f6f-f508-43b0-a489-febff300140d,9458cd2c-32ab-435c-a1b6-902f6055355f,770c57ad-2e5e-4814-9afa-1e9f236c5f8b,app,5,Game changer for my routine,"This has completely transformed my makeup routine. Application is smooth, the finish is beautiful, and it does not irritate my sensitive skin at all. Five stars is not enough!",https://agentcommerce.com/reviews/5b1c4d15,32,2,True,Fair,Oily,Warm,35-44,True,approved,2026-01-06 00:00:00,
1d81e6b1-d035-4d16-b7e5-3c56443ddad1,d2ea98ce-4295-46bc-ad47-424fb03de66e,d9290ff3-631f-4baf-b75d-97af5a6a9d58,app,5,Game changer for my routine,"This has completely transformed my makeup routine. Application is smooth, the finish is beautiful, and it does not irritate my sensitive skin at all. Five stars is not enough!",https://agentcommerce.com/reviews/207a93fb,13,4,False,Fair,Dry,Cool,35-44,True,approved,2025-11-27 00:00:00,
5118bb4d-d484-4590-a469-e14e6bc46ac2,ac004bc5-bd11-4bc9-9072-ffef7bfc8784,a4b85fee-e407-4edd-9c01-011cea5de3a0,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/1035591d,24,4,False,Fair,Oily,Warm,35-44,True,approved,2025-12-27 00:00:00,
6633ddc6-7578-4c2f-96f6-e201692299f6,c50d7349-cbd5-40f1-be73-b16fd0399d0c,b986b977-7c53-4b07-bbc9-e9431ca50a08,app,5,Perfect for my skin type,"Finally found something that works with my skin! No breakouts, no irritation, just beautiful results. The formula is so well-balanced and the shade match is perfect for my undertone.",https://agentcommerce.com/reviews/da025a2a,44,5,False,Fair,Dry,Cool,35-44,True,approved,2025-10-02 00:00:00,
3bdf1ae3-f63c-4898-9879-b775fb31c484,1d48b338-8b8c-41b3-9c0a-87dc2bc93b8a,9ec3c4f6-ee36-4b1a-a604-7f1e8eae7f4e,app,4,Good everyday product,"This has become my go-to for daily use. Easy to apply, nice finish, and good staying power. The price point is reasonable for the quality you get.",https://agentcommerce.com/reviews/13ed0377,7,0,True,Fair,Oily,Warm,35-44,True,approved,2026-01-20 00:00:00,
5d657cfb-2b5e-4e53-a126-a3379b493e0d,8bd890c5-43b7-4730-9c1c-2b0b55f5db42,eb207eb4-fb78-48a8-b598-bd5c705f099d,app,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/cd9a0e4e,39,1,True,Medium,Combination,Cool,35-44,True,approved,2025-10-24 00:00:00,
2c06a01c-2b1b-4a46-91ec-43a535fc7e71,452ffa35-bd59-44d1-b4a2-482dc7724edd,03b02a23-3046-4d6a-a0b6-1de4f0d4dabc,app,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/5a7cbd17,25,1,False,Light,Dry,Warm,35-44,True,approved,2025-10-08 00:00:00,
b7eb6bb0-42ff-446d-bf42-1e5148c6c7e8,08b74ae5-c9b0-41cf-8799-f69d79287817,be469a5f-fdc3-4989-9c48-5977557172b6,app,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/4471ea94,17,3,True,Fair,Oily,Warm,35-44,True,approved,2026-01-05 00:00:00,
81e5769c-1f86-454d-9a75-869d6f7276ad,2717ef34-1420-4c61-a570-68b22db4c5f1,397f462f-cc88-4423-8b87-d7f921b24159,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/320f65b4,43,2,False,Deep,Normal,Cool,35-44,True,approved,2026-02-17 00:00:00,
ee511bc7-7d97-4080-9525-65983bad9ebd,8c0ce553-79e7-4e40-bae8-ec2d9eecbe17,22efb99a-2415-4778-99ee-ddc0c4adfd62,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/f1962f0a,33,1,True,Fair,Oily,Warm,35-44,True,approved,2026-02-11 00:00:00,
806a9793-8aab-4426-b237-e5509df6eabb,7b1e1642-6c6e-4b87-8f1a-86d9d738abe5,af35bcea-0f4c-4a76-843f-d3b1c00916b2,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/19e5443d,36,1,False,Medium-Tan,Normal,Warm,35-44,True,approved,2026-03-22 00:00:00,
1a9a2423-1df4-4c54-89db-2fa2a71ad676,5b2023c7-d537-44b5-a4d0-f8e0b958da53,aebef00e-2a5b-4e44-9a1e-739405bd922c,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/6d391e29,33,2,True,Deep,Oily,Neutral,35-44,True,approved,2026-01-06 00:00:00,
b3ed39c0-9d35-463a-a5ea-ec72cb091f56,36c145dc-a21f-4870-a949-8a82441145d2,e07c84a1-f050-43dd-88ce-8bf4b7888910,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/d85734ea,34,3,True,Medium,Oily,Warm,35-44,True,approved,2025-12-29 00:00:00,
1e13a945-9418-40ca-8ef1-5de4bbaded7c,5aa6e99a-c1e7-4ca7-af10-52346ec0f584,0c6e1dc4-fefc-480b-8190-ed1caf3856ba,app,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/136145d9,21,0,True,Deep,Dry,Warm,35-44,True,approved,2026-01-06 00:00:00,
22f84bcf-62ec-4621-b2a5-1eabd3a900b4,e1ab0ab6-f9ea-4b6f-ae14-1a4ea075b925,aea0dea9-c2fd-4f4e-9dd9-31d2f6d13a58,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/b8c54179,21,5,True,Medium-Tan,Normal,Warm,35-44,True,approved,2025-10-18 00:00:00,
7e4954e7-404e-45e0-bbce-a0ef625dccd1,430c06ce-a974-4947-8d11-7f39cf68f02f,a8cd06ba-8641-4aae-a18b-22f19f5b07a1,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/de7e5690,9,0,False,Tan,Oily,Neutral,35-44,True,approved,2026-01-22 00:00:00,
14ad628c-9c95-45a2-97c7-3d2280e28613,6ae6e14e-54ee-4d02-8fb0-6e9157bb6f0c,14d2f20e-ba36-47fd-9a58-a38376022d53,app,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/7bd92dbe,45,3,True,Deep,Normal,Cool,35-44,True,approved,2025-11-19 00:00:00,
e43cd991-4a23-49cd-a28f-8a86da0f2c57,9da4e6bc-a6fc-4a52-9e50-20ba23b1ca9d,d179ea5f-c697-44ef-a406-fbe2ef1d7e37,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/5c17bc0a,22,4,False,Fair,Oily,Warm,35-44,True,approved,2026-03-13 00:00:00,
99dc4188-7568-4235-b3f2-1fa1f072d7b2,7195292e-8458-4ad7-ae8f-7d701e667278,c860c3bc-d970-4c83-b5d2-d5e4705d0ffe,app,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/79188291,23,4,True,Medium,Normal,Neutral,35-44,True,approved,2025-11-07 00:00:00,
1a2a94e8-bf3d-42f1-af81-2eb44a85ce00,2bbbd5a9-9ee4-4b72-a48e-58117e86ac42,23d1a7d6-4317-46a0-b02a-1f91743b233c,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/7e5ee5c6,7,5,False,Light,Normal,Neutral,35-44,True,approved,2025-10-01 00:00:00,
f62aa680-e1d0-42ec-a40b-21d831a71e55,45e137e0-4d1d-40d2-b3d5-37df1a19a49f,93e942f8-e406-4df0-b5f9-72f465c245af,app,5,Game changer for my routine,"This has completely transformed my makeup routine. Application is smooth, the finish is beautiful, and it does not irritate my sensitive skin at all. Five stars is not enough!",https://agentcommerce.com/reviews/b3c72916,14,5,False,Fair,Normal,Neutral,35-44,True,approved,2025-11-11 00:00:00,
be3ecc5d-ada9-4d10-847f-1c26c1f532d6,abca493f-7ed9-43e6-96f4-2f3467158a51,2d573e5b-c8c8-4729-a6b3-682522ebced8,app,4,Good everyday product,"This has become my go-to for daily use. Easy to apply, nice finish, and good staying power. The price point is reasonable for the quality you get.",https://agentcommerce.com/reviews/b2544e17,20,4,True,Light,Combination,Cool,35-44,True,approved,2026-02-07 00:00:00,
bbf6060c-0b7b-4391-b2e2-489ca0d47188,4c38a3ea-d0ce-47b9-95d5-d17478fa47ec,b152556f-3694-4c7a-a18f-ff772ff37418,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/230bad22,30,1,False,Tan,Combination,Warm,35-44,True,approved,2026-01-28 00:00:00,
494784fe-39dd-4d29-9945-ffaaa9228220,980ceec6-3b8f-4edd-be46-9a1e1bfc9d8b,7293c557-85af-47c2-a08f-1113be5f5d71,app,5,Best purchase ever,Worth every penny! The quality is exceptional and you can tell this is a premium product. It works perfectly with my skin type and the color payoff is incredible. Will definitely repurchase.,https://agentcommerce.com/reviews/afc7ed47,22,5,True,Deep,Dry,Warm,35-44,True,approved,2026-02-11 00:00:00,
4d089bd6-b768-40ee-b0ca-892aa7e15ba6,e6ab638f-6439-4b74-9837-273c6f41590c,52269b33-bc56-4c1e-9b02-0567661a1c4f,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/9d11a1d9,49,5,True,Medium,Normal,Neutral,35-44,True,approved,2025-10-23 00:00:00,
29f1dad4-c6d6-461d-a46f-921b9767fb43,7f0ecad9-bd0a-44fe-ba41-53d54d5ac2d4,d7806ca3-1f16-4096-9e5a-fd8b08d7f05c,app,5,Game changer for my routine,"This has completely transformed my makeup routine. Application is smooth, the finish is beautiful, and it does not irritate my sensitive skin at all. Five stars is not enough!",https://agentcommerce.com/reviews/cd46983b,49,1,False,Light,Normal,Neutral,35-44,True,approved,2025-12-08 00:00:00,
75e1310e-1cb5-4f17-9c6f-5a50065ee9df,bddbb8b6-83ed-4228-afe2-f9607b2619a8,49fffeec-4722-4d4e-8518-9f21cc5fb9ab,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/ab54fd52,32,2,True,Tan,Oily,Neutral,35-44,True,approved,2025-11-08 00:00:00,
e1eda4f5-f733-4f73-acad-5788991f6bbc,074e8a31-12ef-4fdd-92e4-ae9e264ec898,abd107ea-b2be-4448-b1a9-e51ea4b59176,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/2b62d804,38,5,True,Deep,Normal,Cool,35-44,True,approved,2025-09-28 00:00:00,
b2a87b75-c3c6-4a1d-9980-3aae1e3573b5,c66f9302-9037-482c-89e4-8ec07ab63284,d5b7470a-047f-4841-89dc-76993be0a195,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/b3f3bcbe,35,4,True,Medium,Normal,Neutral,35-44,True,approved,2025-10-10 00:00:00,
33bf7808-7923-4290-9673-cd4433e513f1,82ca5713-3bd0-484c-97a6-6e07bb82fe69,7fd16af1-fd93-46a1-a5e0-2f7a09d80dd6,app,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/9fa89d1e,31,3,True,Medium-Tan,Normal,Warm,35-44,True,approved,2025-10-22 00:00:00,
c448cfbc-77f0-44c9-95a6-005dd39968f1,82ca5713-3bd0-484c-97a6-6e07bb82fe69,7fd16af1-fd93-46a1-a5e0-2f7a09d80dd6,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/f4387f8d,43,3,True,Medium-Tan,Normal,Warm,35-44,True,approved,2026-03-15 00:00:00,
0d719295-0fba-4a82-9abc-e265d05c5827,4cf1d2bf-ba57-44d9-9e5c-52cf4aaddf42,e96aab6c-7f38-4814-b647-3510f57c96e1,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/527b0765,40,3,False,Medium,Combination,Cool,35-44,True,approved,2025-09-25 00:00:00,
050e2c15-cdda-4916-bdb2-d3aa6dc57122,58f687ca-650b-491f-b66c-92428801fd28,f0fd9152-4a37-4672-8396-9a787a38ccbb,app,5,Best purchase ever,Worth every penny! The quality is exceptional and you can tell this is a premium product. It works perfectly with my skin type and the color payoff is incredible. Will definitely repurchase.,https://agentcommerce.com/reviews/5dec2b23,36,0,False,Fair,Normal,Neutral,35-44,True,approved,2025-12-08 00:00:00,
9c75fbe4-e920-46e0-a9bf-619eedaed8b3,cb33d05d-f644-4858-92ec-b888498192fb,43214326-b2b6-44a9-b7e9-8be76f374183,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/c4efcc33,36,3,False,Light,Dry,Warm,35-44,True,approved,2025-09-29 00:00:00,
c2fa93e1-f828-4dec-b00e-50190e9da42a,220fadb0-b986-4e26-9e28-c00807324fad,6776788d-e8f0-45e0-bd0a-c0054e18e859,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/d5633bae,31,2,False,Fair,Normal,Neutral,35-44,True,approved,2025-12-12 00:00:00,
ca419d1a-ebed-495b-88e5-7281455a091c,0227f497-90d1-43a0-a524-1deb571a6319,4548a609-2df3-4535-9659-c3bbc83d076c,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/6daab9bf,7,5,False,Tan,Oily,Neutral,35-44,True,approved,2025-11-28 00:00:00,
b8db2e6b-c7a3-4623-b4f6-544c07451146,3f2cd695-37fb-4460-aeb9-f7d8b6330a1f,00e4fc27-368c-4e17-801e-97ad18317b8d,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/00d1cae2,7,3,False,Deep,Dry,Warm,35-44,True,approved,2025-12-20 00:00:00,
d7909ef5-70cd-45e3-b1c0-68b352cdb5e6,1d48b338-8b8c-41b3-9c0a-87dc2bc93b8a,9ec3c4f6-ee36-4b1a-a604-7f1e8eae7f4e,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/47f313d9,41,4,True,Fair,Dry,Cool,35-44,True,approved,2025-10-01 00:00:00,
984a48dc-fb6c-4176-b2ed-a777bba0808d,2e4b606a-5fde-4e60-accc-56a341b0d883,51f2268f-bc48-427b-bbbb-2e9bc2179748,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/eaec84da,48,5,False,Fair,Oily,Warm,35-44,True,approved,2025-12-25 00:00:00,
51bebcde-39ae-46f3-bc96-1ccb976ebd5d,568316da-5e61-45c3-806e-ffd0c11e958a,04e9669c-461e-4489-8414-af9d830786ca,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/b59065ec,44,5,False,Fair,Dry,Cool,35-44,True,approved,2026-03-16 00:00:00,
442e8cac-0f5c-45f5-913a-64fbb30bd88e,6e87a432-7e06-412f-9aad-675c02ca115f,25fe348d-0587-41a5-822c-b35f6ff26092,app,3,Mixed feelings,"Some aspects I really like, others not so much. The color is nice but the formula feels a bit heavy on my skin. Might try a different shade or product from the line.",https://agentcommerce.com/reviews/5ca5a4f2,18,2,False,Deep,Dry,Warm,35-44,True,approved,2025-12-31 00:00:00,
390dc4a9-afbd-4517-9517-673d63c2ab05,3825de4a-aa20-4d1c-a34e-f17265e9fed5,208b56e4-d81e-48a5-83e1-71fcae935034,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/9c51dc41,22,1,True,Light,Dry,Warm,35-44,True,approved,2025-12-17 00:00:00,
f14251bc-af00-41ce-9809-bbd90d8d5011,acf72357-e2ee-4ff0-9759-3df2a0ac18f8,d32786e9-56f9-4f53-9432-74b4c645801c,app,5,Game changer for my routine,"This has completely transformed my makeup routine. Application is smooth, the finish is beautiful, and it does not irritate my sensitive skin at all. Five stars is not enough!",https://agentcommerce.com/reviews/8c796287,17,0,True,Tan,Combination,Warm,35-44,True,approved,2026-02-22 00:00:00,
86a61b26-0733-4d8a-aae0-00e08696c09d,bc9c5f85-e85f-4092-8a74-c62d14a623dc,6e3fe7a6-c92b-4efb-b6d9-621f666cce75,app,4,Works great for me,I have been using this for about a month and I am really pleased. It suits my skin type well and the finish is exactly what I was looking for. Minor issues with the applicator but overall great.,https://agentcommerce.com/reviews/1d0d8d0b,20,2,True,Fair,Oily,Warm,35-44,True,approved,2025-10-31 00:00:00,
22c58343-2e7e-4aeb-868a-678c4fd12b3a,e9dd30aa-4fef-46fb-9d40-e91a80ee3b09,47c5383f-9cf7-470f-b87a-e309364a08ba,app,4,Pleasantly surprised,Did not expect to love this as much as I do. The formula is comfortable to wear and looks natural on the skin. Lasts a good 6-8 hours before needing a touch-up.,https://agentcommerce.com/reviews/f14f2732,37,0,False,Fair,Oily,Warm,35-44,True,approved,2025-11-05 00:00:00,
