PRODUCT_ID,SKU,NAME,BRAND,CATEGORY,SUBCATEGORY,DESCRIPTION,SHORT_DESCRIPTION,BASE_PRICE,CURRENT_PRICE,COST,COLOR_HEX,COLOR_LAB,COLOR_NAME,FINISH,SKIN_TONE_COMPATIBILITY,UNDERTONE_COMPATIBILITY,MONK_SCALE_MIN,MONK_SCALE_MAX,SIZE,SIZE_UNIT,INGREDIENTS,IS_VEGAN,IS_CRUELTY_FREE,SPF_VALUE,IS_ACTIVE,IS_FEATURED,LAUNCH_DATE,DISCONTINUE_DATE,CREATED_AT,UPDATED_AT,SKIN_TYPE_COMPATIBILITY
f97b7705-3cf7-4f94-b6c1-ac7e76c9ea9c,NAR-LIP-0102,NARS Radiant Lip Balm,NARS,lips,lip balm,"A premium lip balm from NARS. Provides long-lasting, beautiful results.",NARS lip balm - professional quality,55.38,55.38,22.15,,,,satin,"[
  ""deep"",
  ""tan"",
  ""medium""
]","[
  ""cool""
]",2,9,15ml,ml,,True,True,0,True,False,2025-06-28,,2025-09-09 03:21:03,2025-12-14 14:00:03,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
cd24ceae-23a2-4dfc-a959-c1c533739f52,DRU-LIP-0103,Drunk Elephant Glow Lipstick,Drunk Elephant,lips,lipstick,"A premium lipstick from Drunk Elephant. Provides long-lasting, beautiful results.",Drunk Elephant lipstick - professional quality,29.75,26.17,11.90,,,,matte,"[
  ""medium"",
  ""light"",
  ""tan"",
  ""deep""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",3,7,3g,ml,,False,False,0,True,False,2024-08-07,,2025-04-23 05:41:03,2025-12-04 11:40:03,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
c82c25c2-b414-4ad7-b507-0467da448a5a,URB-LIP-0104,Urban Decay Essential Lip Balm,Urban Decay,lips,lip balm,"A premium lip balm from Urban Decay. Provides long-lasting, beautiful results.",Urban Decay lip balm - professional quality,19.58,16.23,7.83,,,,satin,"[
  ""tan"",
  ""light"",
  ""deep"",
  ""fair"",
  ""medium""
]","[
  ""warm"",
  ""cool"",
  ""neutral""
]",3,10,3g,ml,,False,False,0,True,False,2025-06-04,,2025-03-09 22:54:03,2025-11-22 20:20:03,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
a9c4582e-34fa-40dc-997a-547ad7b7032b,TAR-LIP-0105,Tarte Essential Lipstick,Tarte,lips,lipstick,"A premium lipstick from Tarte. Provides long-lasting, beautiful results.",Tarte lipstick - professional quality,26.92,26.92,10.77,,,,shimmer,"[
  ""tan"",
  ""light"",
  ""fair"",
  ""medium""
]","[
  ""cool""
]",1,8,10ml,ml,,False,False,0,True,False,2025-03-02,,2025-11-06 03:08:03,2025-11-24 03:18:03,"[
  ""dry"",
  ""normal""
]"
e23c3822-d32b-4bd7-aec7-ecb13d4a1b2f,NYX-LIP-0106,NYX Essential Lipgloss,NYX,lips,lipgloss,"A premium lipgloss from NYX. Provides long-lasting, beautiful results.",NYX lipgloss - professional quality,41.65,41.65,16.66,,,,matte,"[
  ""medium"",
  ""light"",
  ""fair""
]","[
  ""warm"",
  ""neutral""
]",4,10,5ml,g,,False,True,0,True,False,2025-06-28,,2025-08-02 11:45:03,2025-11-19 13:03:03,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
c8ae005b-05e0-407d-9875-01644d661426,MIL-LIP-0107,Milk Makeup Luxe Lipgloss,Milk Makeup,lips,lipgloss,"A premium lipgloss from Milk Makeup. Provides long-lasting, beautiful results.",Milk Makeup lipgloss - professional quality,45.27,45.27,18.11,,,,matte,"[
  ""fair"",
  ""tan"",
  ""deep""
]","[
  ""neutral"",
  ""warm"",
  ""cool""
]",2,10,30ml,g,,False,True,0,True,False,2025-10-18,,2025-03-02 16:38:03,2025-11-25 17:35:03,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
031a968c-eabf-49e5-80e2-18f1c9736078,TAR-LIP-0108,Tarte Radiant Lipstick,Tarte,lips,lipstick,"A premium lipstick from Tarte. Provides long-lasting, beautiful results.",Tarte lipstick - professional quality,58.95,52.61,23.58,,,,glossy,"[
  ""tan"",
  ""light"",
  ""medium"",
  ""deep""
]","[
  ""neutral"",
  ""cool""
]",2,7,3g,ml,,False,False,0,True,False,2024-10-25,,2025-01-18 13:07:03,2025-12-07 12:45:03,"[
  ""dry"",
  ""normal""
]"
c09a4aed-5a30-4a8d-9466-87933acf10c0,FEN-LIP-0109,Fenty Beauty Classic Lip Balm,Fenty Beauty,lips,lip balm,"A premium lip balm from Fenty Beauty. Provides long-lasting, beautiful results.",Fenty Beauty lip balm - professional quality,29.89,24.12,11.96,,,,shimmer,"[
  ""medium"",
  ""tan"",
  ""light"",
  ""fair"",
  ""deep""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",2,7,10ml,g,,False,True,0,True,False,2025-01-22,,2025-09-11 08:15:03,2025-11-24 12:11:03,"[
  ""dry"",
  ""normal""
]"
bd60859b-b42b-42c9-9fde-e2823e584e64,NYX-LIP-0110,NYX Matte Lipgloss,NYX,lips,lipgloss,"A premium lipgloss from NYX. Provides long-lasting, beautiful results.",NYX lipgloss - professional quality,32.43,32.43,12.97,,,,matte,"[
  ""fair"",
  ""deep"",
  ""light""
]","[
  ""cool""
]",1,9,15ml,g,,True,True,0,True,False,2024-06-15,,2025-07-23 07:01:03,2025-12-14 16:09:03,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
1818292b-fc8e-4e6c-9e69-42e3483eb19a,SUM-LIP-0111,Summer Fridays Radiant Lip Liner,Summer Fridays,lips,lip liner,"A premium lip liner from Summer Fridays. Provides long-lasting, beautiful results.",Summer Fridays lip liner - professional quality,28.81,21.71,11.52,,,,metallic,"[
  ""tan"",
  ""deep"",
  ""fair"",
  ""medium""
]","[
  ""cool"",
  ""warm""
]",1,8,5ml,g,,True,False,0,True,True,2025-04-08,,2025-09-20 10:45:03,2025-12-01 08:57:03,"[
  ""dry"",
  ""normal""
]"
fbf12963-ec6a-4c46-88de-5a6ffd3bf9d7,SUM-LIP-0112,Summer Fridays Matte Lipgloss,Summer Fridays,lips,lipgloss,"A premium lipgloss from Summer Fridays. Provides long-lasting, beautiful results.",Summer Fridays lipgloss - professional quality,52.61,37.67,21.04,,,,metallic,"[
  ""deep"",
  ""medium"",
  ""tan"",
  ""fair""
]","[
  ""neutral""
]",3,8,3g,ml,,False,True,0,True,False,2024-09-04,,2025-09-24 04:11:03,2025-12-08 08:02:03,"[
  ""dry"",
  ""normal""
]"
9d7ce2bb-3cdd-4b1e-b626-855dccb31b29,BOB-LIP-0113,Bobbi Brown Classic Lipgloss,Bobbi Brown,lips,lipgloss,"A premium lipgloss from Bobbi Brown. Provides long-lasting, beautiful results.",Bobbi Brown lipgloss - professional quality,22.67,22.67,9.07,,,,metallic,"[
  ""fair"",
  ""tan"",
  ""medium"",
  ""deep"",
  ""light""
]","[
  ""neutral"",
  ""warm"",
  ""cool""
]",1,8,30ml,g,,True,False,0,True,False,2024-11-07,,2025-10-21 00:41:04,2025-11-27 21:44:04,"[
  ""dry"",
  ""normal""
]"
1b9c9152-d3a7-4ab0-9bd9-f58eaa0808cb,BOB-LIP-0114,Bobbi Brown Velvet Lipgloss,Bobbi Brown,lips,lipgloss,"A premium lipgloss from Bobbi Brown. Provides long-lasting, beautiful results.",Bobbi Brown lipgloss - professional quality,39.48,39.48,15.79,,,,metallic,"[
  ""deep"",
  ""fair"",
  ""medium"",
  ""tan"",
  ""light""
]","[
  ""warm""
]",1,7,3g,ml,,False,True,0,True,True,2024-09-24,,2025-01-01 09:48:04,2025-12-04 17:30:04,"[
  ""dry"",
  ""normal""
]"
dbe99417-1959-42b6-958a-f46669da5d9e,MIL-LIP-0115,Milk Makeup Velvet Lip Balm,Milk Makeup,lips,lip balm,"A premium lip balm from Milk Makeup. Provides long-lasting, beautiful results.",Milk Makeup lip balm - professional quality,38.09,38.09,15.24,,,,shimmer,"[
  ""light"",
  ""tan"",
  ""fair"",
  ""medium"",
  ""deep""
]","[
  ""cool"",
  ""warm"",
  ""neutral""
]",4,7,3g,g,,True,False,0,True,False,2025-10-30,,2025-06-26 13:47:04,2025-12-16 21:16:04,"[
  ""dry"",
  ""normal""
]"
bf168939-b4e8-4733-a603-1a695a5de4bf,RAR-LIP-0116,Rare Beauty Perfect Lip Liner,Rare Beauty,lips,lip liner,"A premium lip liner from Rare Beauty. Provides long-lasting, beautiful results.",Rare Beauty lip liner - professional quality,44.87,44.87,17.95,,,,glossy,"[
  ""medium"",
  ""light"",
  ""tan"",
  ""fair"",
  ""deep""
]","[
  ""cool"",
  ""neutral"",
  ""warm""
]",2,8,5ml,ml,,False,False,0,True,False,2024-04-22,,2025-01-07 23:18:04,2025-11-22 17:22:04,"[
  ""dry"",
  ""normal""
]"
a3c98b82-1d3f-42b3-bfbd-5449b79d32db,L'O-LIP-0117,L'Oreal Pro Lip Liner,L'Oreal,lips,lip liner,"A premium lip liner from L'Oreal. Provides long-lasting, beautiful results.",L'Oreal lip liner - professional quality,62.87,62.87,25.15,,,,metallic,"[
  ""fair"",
  ""medium"",
  ""deep"",
  ""light"",
  ""tan""
]","[
  ""cool""
]",3,7,3g,g,,True,True,0,True,False,2024-12-03,,2025-05-06 09:14:04,2025-11-25 17:01:04,"[
  ""dry"",
  ""normal""
]"
3d081c79-470e-4074-81d7-651ca28f62c8,MAC-LIP-0118,MAC Glow Lip Liner,MAC,lips,lip liner,"A premium lip liner from MAC. Provides long-lasting, beautiful results.",MAC lip liner - professional quality,38.94,38.94,15.58,,,,matte,"[
  ""light"",
  ""tan"",
  ""fair"",
  ""deep""
]","[
  ""neutral""
]",4,6,5ml,ml,,False,True,0,True,False,2024-02-02,,2025-07-07 02:28:04,2025-12-18 22:09:04,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
fcd9f5b8-3428-4381-9cc5-07a25edd30f3,ILI-LIP-0119,ILIA Luxe Lip Liner,ILIA,lips,lip liner,"A premium lip liner from ILIA. Provides long-lasting, beautiful results.",ILIA lip liner - professional quality,52.82,44.80,21.13,,,,shimmer,"[
  ""fair"",
  ""light"",
  ""deep"",
  ""medium""
]","[
  ""cool"",
  ""warm""
]",3,7,10ml,g,,False,True,0,True,False,2025-03-26,,2025-04-06 04:43:04,2025-12-05 08:08:04,"[
  ""dry"",
  ""normal""
]"
2670d595-24b1-4b81-b979-794c78b6a37e,MAY-LIP-0120,Maybelline Ultra Lipgloss,Maybelline,lips,lipgloss,"A premium lipgloss from Maybelline. Provides long-lasting, beautiful results.",Maybelline lipgloss - professional quality,48.76,42.32,19.50,,,,matte,"[
  ""tan"",
  ""deep"",
  ""light""
]","[
  ""neutral"",
  ""warm"",
  ""cool""
]",4,7,50ml,g,,False,True,0,True,False,2025-04-17,,2024-12-19 10:14:04,2025-12-05 21:45:04,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
c9e87162-11a4-4f8f-a6a0-531bb315c65b,CLI-LIP-0121,Clinique Pro Lip Liner,Clinique,lips,lip liner,"A premium lip liner from Clinique. Provides long-lasting, beautiful results.",Clinique lip liner - professional quality,40.49,40.49,16.20,,,,matte,"[
  ""fair"",
  ""deep"",
  ""tan"",
  ""medium"",
  ""light""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",2,8,50ml,ml,,False,True,0,True,False,2024-05-02,,2025-10-23 23:09:04,2025-12-10 07:34:04,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
7c0711e1-654d-4608-bbc5-4a4a4ee6af05,HOU-LIP-0122,Hourglass Luxe Lipgloss,Hourglass,lips,lipgloss,"A premium lipgloss from Hourglass. Provides long-lasting, beautiful results.",Hourglass lipgloss - professional quality,51.52,36.72,20.61,,,,shimmer,"[
  ""fair"",
  ""light"",
  ""tan"",
  ""medium""
]","[
  ""warm"",
  ""cool"",
  ""neutral""
]",4,9,30ml,ml,,True,False,0,True,False,2024-11-14,,2025-09-05 17:23:04,2025-11-19 17:15:04,"[
  ""dry"",
  ""normal""
]"
395c4970-9998-4f10-8923-48bd1279ac41,HOU-LIP-0123,Hourglass Pro Lip Balm,Hourglass,lips,lip balm,"A premium lip balm from Hourglass. Provides long-lasting, beautiful results.",Hourglass lip balm - professional quality,61.19,61.19,24.48,,,,metallic,"[
  ""medium"",
  ""light"",
  ""fair""
]","[
  ""neutral"",
  ""warm""
]",1,10,50ml,ml,,False,True,0,True,False,2024-07-22,,2025-10-22 14:59:04,2025-11-19 11:26:04,"[
  ""dry"",
  ""normal""
]"
85060e32-ea20-439c-ad05-b95404ca3663,MAY-LIP-0124,Maybelline Ultra Lipstick,Maybelline,lips,lipstick,"A premium lipstick from Maybelline. Provides long-lasting, beautiful results.",Maybelline lipstick - professional quality,56.47,39.89,22.59,,,,satin,"[
  ""light"",
  ""deep"",
  ""medium""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",3,8,30ml,ml,,False,False,0,True,False,2024-11-07,,2025-10-26 04:04:05,2025-12-09 16:12:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
f590e209-fbb9-4e53-b3a4-8dfebcba476d,LAU-LIP-0125,Laura Mercier Matte Lipgloss,Laura Mercier,lips,lipgloss,"A premium lipgloss from Laura Mercier. Provides long-lasting, beautiful results.",Laura Mercier lipgloss - professional quality,15.61,15.61,6.24,,,,satin,"[
  ""light"",
  ""fair"",
  ""deep""
]","[
  ""cool""
]",4,9,5ml,ml,,False,True,0,True,False,2025-05-12,,2025-03-11 01:40:05,2025-11-21 00:11:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
1002e255-2850-40c2-8a48-dd720ce4256a,NYX-LIP-0126,NYX Classic Lip Liner,NYX,lips,lip liner,"A premium lip liner from NYX. Provides long-lasting, beautiful results.",NYX lip liner - professional quality,34.15,34.15,13.66,,,,metallic,"[
  ""deep"",
  ""fair"",
  ""tan""
]","[
  ""cool""
]",4,10,5ml,g,,True,False,0,True,True,2025-09-16,,2025-03-06 22:28:05,2025-11-21 18:24:05,"[
  ""dry"",
  ""normal""
]"
abf330df-3151-4b25-a5d7-623f820d0c0f,MAY-LIP-0127,Maybelline Essential Lipstick,Maybelline,lips,lipstick,"A premium lipstick from Maybelline. Provides long-lasting, beautiful results.",Maybelline lipstick - professional quality,33.51,33.51,13.40,,,,matte,"[
  ""light"",
  ""fair"",
  ""deep"",
  ""tan"",
  ""medium""
]","[
  ""cool"",
  ""warm"",
  ""neutral""
]",2,10,10ml,g,,False,False,0,True,False,2025-06-30,,2025-01-03 05:22:05,2025-12-19 02:34:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
2dcf0024-5d28-4c35-b183-1f10650aee43,MAY-LIP-0128,Maybelline Essential Lipgloss,Maybelline,lips,lipgloss,"A premium lipgloss from Maybelline. Provides long-lasting, beautiful results.",Maybelline lipgloss - professional quality,44.39,44.39,17.76,,,,satin,"[
  ""deep"",
  ""fair"",
  ""light""
]","[
  ""neutral"",
  ""cool""
]",2,7,3g,ml,,False,True,0,True,False,2024-05-01,,2025-09-05 16:22:05,2025-11-20 14:38:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
6e3bc4d7-6427-40ad-b0d4-518ba7f2ca98,L'O-LIP-0129,L'Oreal Glow Lipgloss,L'Oreal,lips,lipgloss,"A premium lipgloss from L'Oreal. Provides long-lasting, beautiful results.",L'Oreal lipgloss - professional quality,36.49,36.49,14.60,,,,satin,"[
  ""deep"",
  ""light"",
  ""fair"",
  ""medium"",
  ""tan""
]","[
  ""warm"",
  ""neutral""
]",3,8,3g,ml,,False,False,0,True,False,2024-03-03,,2025-06-04 11:44:05,2025-12-13 11:02:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
c5a4ee8f-86b0-458f-8526-22a2ab795d00,BEN-LIP-0130,Benefit Pro Lipgloss,Benefit,lips,lipgloss,"A premium lipgloss from Benefit. Provides long-lasting, beautiful results.",Benefit lipgloss - professional quality,34.65,25.24,13.86,,,,satin,"[
  ""medium"",
  ""fair"",
  ""tan"",
  ""light""
]","[
  ""neutral""
]",1,6,5ml,ml,,False,True,0,True,False,2025-10-23,,2025-03-16 12:30:05,2025-11-25 09:44:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
20f6ef03-a0c9-436c-abd7-ff05b869498f,RAR-LIP-0131,Rare Beauty Luxe Lip Balm,Rare Beauty,lips,lip balm,"A premium lip balm from Rare Beauty. Provides long-lasting, beautiful results.",Rare Beauty lip balm - professional quality,18.44,16.58,7.38,,,,matte,"[
  ""medium"",
  ""tan"",
  ""light"",
  ""deep""
]","[
  ""cool"",
  ""warm""
]",1,10,30ml,g,,True,False,0,True,False,2024-03-06,,2025-04-04 20:19:05,2025-12-18 13:57:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
c3fa5681-8e0d-48cd-a35a-e3d40ada9e4c,BOB-LIP-0132,Bobbi Brown Luxe Lip Liner,Bobbi Brown,lips,lip liner,"A premium lip liner from Bobbi Brown. Provides long-lasting, beautiful results.",Bobbi Brown lip liner - professional quality,27.70,27.70,11.08,,,,satin,"[
  ""fair"",
  ""tan"",
  ""medium""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",4,10,3g,ml,,False,True,0,True,False,2024-07-25,,2025-01-05 14:08:05,2025-12-07 19:57:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
b1a94840-8c1b-4ff8-91ba-2e52f1baf71d,KOS-LIP-0133,Kosas Essential Lip Liner,Kosas,lips,lip liner,"A premium lip liner from Kosas. Provides long-lasting, beautiful results.",Kosas lip liner - professional quality,36.72,36.72,14.69,,,,satin,"[
  ""fair"",
  ""medium"",
  ""light"",
  ""deep"",
  ""tan""
]","[
  ""cool"",
  ""warm""
]",2,7,15ml,g,,False,True,0,True,False,2025-09-29,,2024-12-22 09:06:05,2025-12-01 05:27:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
b3dadcf1-19c7-4f3e-945e-123582e58796,MAC-LIP-0134,MAC Glow Lipstick,MAC,lips,lipstick,"A premium lipstick from MAC. Provides long-lasting, beautiful results.",MAC lipstick - professional quality,27.48,27.48,10.99,,,,matte,"[
  ""fair"",
  ""tan"",
  ""deep"",
  ""medium""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",3,9,30ml,g,,False,False,0,True,False,2024-03-01,,2025-01-04 20:09:05,2025-12-18 19:02:05,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
261f8b97-c964-469b-bc3e-4fbf8693f9a6,HOU-LIP-0135,Hourglass Glow Lipgloss,Hourglass,lips,lipgloss,"A premium lipgloss from Hourglass. Provides long-lasting, beautiful results.",Hourglass lipgloss - professional quality,38.58,38.58,15.43,,,,matte,"[
  ""medium"",
  ""tan"",
  ""fair""
]","[
  ""neutral""
]",1,8,50ml,g,,True,True,0,True,False,2024-07-06,,2025-07-31 21:58:06,2025-11-27 12:22:06,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
cee63b6d-3c41-42f5-b7d1-3cd3b86d31ae,THE-LIP-0136,The Ordinary Radiant Lip Balm,The Ordinary,lips,lip balm,"A premium lip balm from The Ordinary. Provides long-lasting, beautiful results.",The Ordinary lip balm - professional quality,21.45,21.45,8.58,,,,matte,"[
  ""fair"",
  ""light"",
  ""deep""
]","[
  ""warm"",
  ""cool""
]",3,7,10ml,g,,False,False,0,True,False,2025-11-11,,2025-06-26 12:25:06,2025-12-11 17:14:06,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
7276544f-c965-40fd-a9e1-9984495d6f46,MAY-LIP-0137,Maybelline Velvet Lip Liner,Maybelline,lips,lip liner,"A premium lip liner from Maybelline. Provides long-lasting, beautiful results.",Maybelline lip liner - professional quality,25.74,25.74,10.30,,,,glossy,"[
  ""medium"",
  ""deep"",
  ""fair"",
  ""light"",
  ""tan""
]","[
  ""warm""
]",1,8,15ml,ml,,False,True,0,True,False,2025-02-02,,2025-01-13 08:55:06,2025-12-02 20:25:06,"[
  ""dry"",
  ""normal""
]"
cbd9b697-42e2-44cf-812b-2f8df11a9e0a,BEN-LIP-0138,Benefit Matte Lipgloss,Benefit,lips,lipgloss,"A premium lipgloss from Benefit. Provides long-lasting, beautiful results.",Benefit lipgloss - professional quality,31.72,27.29,12.69,,,,glossy,"[
  ""light"",
  ""fair"",
  ""tan"",
  ""deep"",
  ""medium""
]","[
  ""warm""
]",3,6,10ml,ml,,False,False,0,True,False,2024-12-22,,2025-08-12 17:27:06,2025-11-20 12:58:06,"[
  ""dry"",
  ""normal""
]"
cf8c2933-4a34-48fc-9a2e-33f94549e8b7,PAT-LIP-0139,Pat McGrath Labs Radiant Lipgloss,Pat McGrath Labs,lips,lipgloss,"A premium lipgloss from Pat McGrath Labs. Provides long-lasting, beautiful results.",Pat McGrath Labs lipgloss - professional quality,27.35,22.07,10.94,,,,glossy,"[
  ""tan"",
  ""medium"",
  ""fair"",
  ""deep"",
  ""light""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",2,6,30ml,ml,,True,True,0,True,False,2024-05-12,,2025-04-09 00:17:06,2025-12-09 23:45:06,"[
  ""dry"",
  ""normal""
]"
4f77e461-bf5d-46ca-8256-d732fc7028c1,CLI-LIP-0140,Clinique Essential Lipgloss,Clinique,lips,lipgloss,"A premium lipgloss from Clinique. Provides long-lasting, beautiful results.",Clinique lipgloss - professional quality,36.63,29.19,14.65,,,,metallic,"[
  ""tan"",
  ""medium"",
  ""light"",
  ""fair"",
  ""deep""
]","[
  ""cool""
]",2,10,15ml,g,,False,False,0,True,False,2024-11-09,,2025-07-13 03:53:06,2025-11-20 19:50:06,"[
  ""dry"",
  ""normal""
]"
b3f6ee45-26a0-46df-9f38-a939455a9a0d,THE-LIP-0141,The Ordinary Ultra Lipgloss,The Ordinary,lips,lipgloss,"A premium lipgloss from The Ordinary. Provides long-lasting, beautiful results.",The Ordinary lipgloss - professional quality,40.29,40.29,16.12,,,,glossy,"[
  ""medium"",
  ""light"",
  ""tan""
]","[
  ""neutral"",
  ""warm""
]",3,9,50ml,g,,True,True,0,True,True,2025-03-21,,2025-07-03 13:20:06,2025-11-22 02:37:06,"[
  ""dry"",
  ""normal""
]"
a2f09bd7-d8ff-46a3-82f4-b73c71e81512,TOO-LIP-0142,Too Faced Velvet Lipgloss,Too Faced,lips,lipgloss,"A premium lipgloss from Too Faced. Provides long-lasting, beautiful results.",Too Faced lipgloss - professional quality,42.94,42.94,17.18,,,,metallic,"[
  ""light"",
  ""medium"",
  ""fair"",
  ""deep""
]","[
  ""warm"",
  ""cool""
]",4,8,15ml,ml,,False,False,0,True,False,2024-04-14,,2025-09-14 06:51:06,2025-11-30 13:10:06,"[
  ""dry"",
  ""normal""
]"
f7c4bee1-c8d2-47b5-8378-138f92ad3e5f,DRU-LIP-0143,Drunk Elephant Ultra Lip Balm,Drunk Elephant,lips,lip balm,"A premium lip balm from Drunk Elephant. Provides long-lasting, beautiful results.",Drunk Elephant lip balm - professional quality,26.00,20.54,10.40,,,,matte,"[
  ""deep"",
  ""tan"",
  ""fair""
]","[
  ""warm"",
  ""neutral""
]",4,8,5ml,ml,,False,False,0,True,False,2025-05-12,,2025-08-25 18:28:06,2025-11-26 01:23:06,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
8e8a091a-3456-498d-a84f-438257f96262,L'O-LIP-0144,L'Oreal Ultra Lipstick,L'Oreal,lips,lipstick,"A premium lipstick from L'Oreal. Provides long-lasting, beautiful results.",L'Oreal lipstick - professional quality,48.06,48.06,19.22,,,,matte,"[
  ""tan"",
  ""medium"",
  ""deep""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",2,6,50ml,g,,True,False,0,True,False,2025-07-27,,2025-07-12 01:48:06,2025-11-22 14:34:06,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,MIL-LIP-0145,Milk Makeup Ultra Lipgloss,Milk Makeup,lips,lipgloss,"A premium lipgloss from Milk Makeup. Provides long-lasting, beautiful results.",Milk Makeup lipgloss - professional quality,54.29,54.29,21.72,,,,metallic,"[
  ""medium"",
  ""tan"",
  ""light""
]","[
  ""cool""
]",3,7,15ml,g,,True,True,0,True,False,2024-04-25,,2025-08-03 12:58:06,2025-12-05 03:18:06,"[
  ""dry"",
  ""normal""
]"
6933946b-3533-489a-bf9a-c39cfa1613eb,FEN-LIP-0146,Fenty Beauty Perfect Lip Balm,Fenty Beauty,lips,lip balm,"A premium lip balm from Fenty Beauty. Provides long-lasting, beautiful results.",Fenty Beauty lip balm - professional quality,22.42,22.42,8.97,,,,matte,"[
  ""fair"",
  ""light"",
  ""deep"",
  ""medium"",
  ""tan""
]","[
  ""cool"",
  ""neutral"",
  ""warm""
]",3,6,15ml,ml,,False,False,0,True,False,2025-01-05,,2024-12-27 13:45:07,2025-12-18 13:45:07,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
0d1a3ee4-7464-4fa4-b388-a05816095944,BEN-LIP-0147,Benefit Radiant Lip Balm,Benefit,lips,lip balm,"A premium lip balm from Benefit. Provides long-lasting, beautiful results.",Benefit lip balm - professional quality,55.18,48.34,22.07,,,,satin,"[
  ""deep"",
  ""light"",
  ""fair"",
  ""tan"",
  ""medium""
]","[
  ""cool"",
  ""neutral"",
  ""warm""
]",2,6,5ml,g,,False,True,0,True,True,2025-02-02,,2025-05-23 04:01:07,2025-12-02 12:28:07,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
83a9f2da-0c67-48a4-ab1b-6bf913ec9166,L'O-LIP-0148,L'Oreal Radiant Lip Liner,L'Oreal,lips,lip liner,"A premium lip liner from L'Oreal. Provides long-lasting, beautiful results.",L'Oreal lip liner - professional quality,26.41,26.41,10.56,,,,satin,"[
  ""deep"",
  ""tan"",
  ""light""
]","[
  ""warm"",
  ""cool""
]",3,10,3g,ml,,False,True,0,True,False,2025-02-13,,2025-01-04 13:10:07,2025-12-19 02:22:07,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
10bf6045-b1da-43d6-a216-1e21f05b0ea8,GLO-LIP-0149,Glossier Luxe Lip Balm,Glossier,lips,lip balm,"A premium lip balm from Glossier. Provides long-lasting, beautiful results.",Glossier lip balm - professional quality,53.07,38.40,21.23,,,,shimmer,"[
  ""medium"",
  ""tan"",
  ""light"",
  ""fair""
]","[
  ""cool"",
  ""neutral""
]",4,8,15ml,ml,,False,True,0,True,False,2024-08-25,,2025-04-30 05:51:07,2025-12-05 16:11:07,"[
  ""dry"",
  ""normal""
]"
265f7288-1c15-4c5d-9a5d-e576809041fc,NAR-LIP-0150,NARS Essential Lipgloss,NARS,lips,lipgloss,"A premium lipgloss from NARS. Provides long-lasting, beautiful results.",NARS lipgloss - professional quality,60.47,60.47,24.19,,,,shimmer,"[
  ""tan"",
  ""deep"",
  ""medium"",
  ""fair""
]","[
  ""cool"",
  ""warm"",
  ""neutral""
]",2,10,3g,g,,False,False,0,True,False,2025-04-11,,2025-05-06 20:23:07,2025-11-19 15:03:07,"[
  ""dry"",
  ""normal""
]"
